post_link,posted_title,posted_date,brand,model,grade,trim_edition,year_of_manufacture,condition,transmission,body_type,fuel_type,engine_capacity,mileage,vehicle_price
https://ikman.lk/en/ad/toyota-axio-g-grade-hybrid-2016-for-sale-gampaha,Toyota Axio G Grade (Hybrid) 2016,"Posted on 08 Sep 9:36 am, Wattala, Gampaha1168views",Toyota,Axio,0,G Grade (Hybrid),2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","107,000 km","Rs 11,500,000"
https://ikman.lk/en/ad/toyota-axio-g-grade-2014-for-sale-colombo-738,Toyota Axio G Grade 2014,"Posted on 12 Sep 2:45 pm, Pannipitiya, Colombo812views",Toyota,Axio,0,G Grade,2014,Used,Automatic,Saloon,Hybrid,"1,490 cc","147,000 km","Rs 9,900,000"
https://ikman.lk/en/ad/toyota-prius-2012-for-sale-gampaha-1147,Toyota Prius 2012,"Posted on 07 Sep 3:32 pm, Negombo, Gampaha2168views",Toyota,Prius,0,Prius ,2012,Used,Automatic,Saloon,Hybrid,"1,800 cc","117,000 km","Rs 9,390,000"
https://ikman.lk/en/ad/toyota-axio-2017-for-sale-colombo-295,Toyota Axio 2017,"Posted on 07 Sep 1:27 pm, Rajagiriya, Colombo879views",Toyota,Axio,0,Toyota Axio 2017,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc","71,000 km","Rs 13,500,000"
https://ikman.lk/en/ad/toyota-esquire-gi-voxy-2016-for-sale-colombo,Toyota Esquire Gi Voxy 2016,"Posted on 07 Sep 10:35 am, Kohuwala, Colombo1227views",Toyota,Esquire,0,Gi Voxy,2016,Used,Automatic,MPV,Hybrid,"1,800 cc","230,000 km","Rs 20,500,000"
https://ikman.lk/en/ad/toyota-prius-s-grade-2014-for-sale-colombo-117,Toyota Prius S Grade 2014,"Posted on 23 Sep 4:28 pm, Maharagama, Colombo1138views",Toyota,Prius,0,S Grade,2014,Used,Automatic,Saloon,Hybrid,"1,800 cc","125,000 km","Rs 9,875,000"
https://ikman.lk/en/ad/toyota-sienta-7-seater-full-option-2016-for-sale-colombo-6,Toyota Sienta 7 Seater Full Option 2016,"Posted on 06 Sep 4:06 pm, Boralesgamuwa, Colombo810views",Toyota,Sienta,0,7 Seater Full Option,2016,Used,Automatic,Station wagon,Hybrid,"1,490 cc","105,685 km","Rs 14,090,000"
https://ikman.lk/en/ad/toyota-axio-g-grade-2015-for-sale-colombo-1370,Toyota Axio G GRADE 2015,"Posted on 08 Sep 9:40 am, Nugegoda, Colombo836views",Toyota,Axio,0,G GRADE,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","163,000 km","Rs 10,225,000"
https://ikman.lk/en/ad/toyota-sienta-7-seater-full-option-2016-for-sale-colombo-5,Toyota Sienta 7 Seater Full Option 2016,"Posted on 06 Sep 3:55 pm, Boralesgamuwa, Colombo764views",Toyota,Sienta,0,7 Seater Full Option,2016,Used,Automatic,Station wagon,Hybrid,"1,490 cc","93,645 km","Rs 14,990,000"
https://ikman.lk/en/ad/toyota-prius-3-generation-2009-for-sale-gampaha,Toyota Prius 3 GENERATION 2009,"Posted on 05 Sep 11:09 am, Kadawatha, Gampaha2020views",Toyota,Prius,0,3 GENERATION ,2009,Used,Automatic,Saloon,Hybrid,"1,800 cc","180,000 km","Rs 7,550,000"
https://ikman.lk/en/ad/toyota-aqua-cab-2014-for-sale-colombo,Toyota Aqua CAB 2014,"Posted on 05 Sep 7:18 am, Athurugiriya, Colombo1047views",Toyota,Aqua,0,CAB,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","141,000 km","Rs 7,950,000"
https://ikman.lk/en/ad/toyota-axio-hybrid-2014-for-sale-colombo-1285,Toyota Axio Hybrid 2014,"Posted on 04 Sep 7:30 pm, Rajagiriya, Colombo1434views",Toyota,Axio,0,Hybrid,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","69,000 km","Rs 9,800,000"
https://ikman.lk/en/ad/toyota-aqua-2014-for-sale-colombo-3229,Toyota Aqua 2014,"Posted on 04 Sep 6:08 am, Athurugiriya, Colombo1186views",Toyota,Aqua,0,Toyota,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","153,000 km","Rs 7,850,000"
https://ikman.lk/en/ad/toyota-aqua-s-grade-2014-for-sale-kurunegala-53,Toyota Aqua S Grade 2014,"Posted on 04 Sep 8:40 pm, Kurunegala City, Kurunegala681views",Toyota,Aqua,0,S Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","138,000 km","Rs 7,850,000"
https://ikman.lk/en/ad/toyota-aqua-2014-for-sale-colombo-3228,Toyota Aqua 2014,"Posted on 15 Sep 12:02 pm, Malabe, Colombo682views",Toyota,Aqua,0,0,2014,Used,Automatic,Hatchback,Hybrid,"1,490 cc","136,416 km","Rs 7,995,000"
https://ikman.lk/en/ad/toyota-prius-zvw30-2015-for-sale-kalutara,Toyota Prius ZVW30 2015,"Posted on 02 Sep 11:33 pm, Alutgama, Kalutara5597views",Toyota,Prius,0,ZVW30 ,2015,Used,Automatic,Hatchback,Hybrid,"1,800 cc","224,500 km","Rs 10,890,000"
https://ikman.lk/en/ad/toyota-prius-g-grade-1st-owner-2014-for-sale-colombo,Toyota Prius G GRADE 1ST OWNER 2014,"Posted on 14 Sep 12:24 pm, Boralesgamuwa, Colombo2964views",Toyota,Prius,0,G GRADE  1ST OWNER,2014,Used,Automatic,Hatchback,Hybrid,"1,790 cc","96,156 km","Rs 11,790,000"
https://ikman.lk/en/ad/toyota-aqua-s-grade-2014-for-sale-colombo-911,Toyota Aqua S Grade 2014,"Posted on 02 Sep 3:02 pm, Kohuwala, Colombo1176views",Toyota,Aqua,0,S Grade ,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","140,000 km","Rs 7,950,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-colombo-5932,Toyota Aqua 2013,"Posted on 17 Sep 3:12 pm, Rajagiriya, Colombo923views",Toyota,Aqua,0,0,2013,Used,Automatic,Saloon,Hybrid,"1,500 cc","130,000 km","Rs 7,750,000"
https://ikman.lk/en/ad/toyota-prius-g-grade-2015-for-sale-kalutara,Toyota Prius G Grade 2015,"Posted on 17 Sep 11:00 am, Wadduwa, Kalutara903views",Toyota,Prius,0,Prius G Grade,2015,Used,Automatic,Hatchback,Hybrid,"1,790 cc","172,000 km","Rs 12,150,000"
https://ikman.lk/en/ad/toyota-prius-50-4th-2016-for-sale-kalutara,Toyota Prius 2016,"Posted on 23 Sep 2:12 pm, Horana, Kalutara3509views",Toyota,Prius,0,Toyota,2016,Used,Automatic,Saloon,Hybrid,"1,750 cc","90,000 km","Rs 15,200,000"
https://ikman.lk/en/ad/toyota-aqua-s-grade-2014-for-sale-colombo-908,Toyota Aqua S Grade 2014,"Posted on 30 Aug 12:11 pm, Kohuwala, Colombo1033views",Toyota,Aqua,0,S Grade ,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","108,000 km","Rs 7,875,000"
https://ikman.lk/en/ad/toyota-voxy-noah-2015-for-sale-colombo,Toyota Voxy Noah 2015,"Posted on 10 Sep 6:34 pm, Kohuwala, Colombo1490views",Toyota,Voxy,0,Noah,2015,Used,Automatic,MPV,Hybrid,"1,800 cc","82,500 km","Rs 18,850,000"
https://ikman.lk/en/ad/toyota-aqua-g-grade-2013-for-sale-colombo-1393,Toyota Aqua G Grade 2013,"Posted on 08 Sep 9:44 am, Pannipitiya, Colombo1496views",Toyota,Aqua,0,Aqua G Grade,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","134,521 km","Rs 7,390,000"
https://ikman.lk/en/ad/toyota-axio-g-grade-2015-for-sale-kurunegala-78,Toyota Axio G - Grade 2015,"Posted on 08 Sep 10:01 pm, Kurunegala City, Kurunegala4739views",Toyota,Axio,0,G - Grade,2015,Used,Automatic,Saloon,Hybrid,"1,490 cc","123,152 km","Rs 11,500,000"
https://ikman.lk/en/ad/toyota-aqua-2017-for-sale-colombo-14,Toyota Aqua 2017,"Posted on 25 Aug 4:06 pm, Malabe, Colombo1886views",Toyota,Aqua,0,0,2017,Used,Automatic,Hatchback,Hybrid,"1,490 cc","94,889 km","Rs 8,995,000"
https://ikman.lk/en/ad/toyota-aqua-2012-for-sale-kandy-611,Toyota Aqua 2012,"Posted on 09 Sep 9:10 am, Kandy City, Kandy8020views",Toyota,Aqua,0,0,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc","95,600 km","Rs 6,790,000"
https://ikman.lk/en/ad/toyota-aqua-urban-2015-for-sale-gampaha-77,Toyota Aqua Urban 2015,"Posted on 24 Aug 12:30 pm, Nittambuwa, Gampaha2057views",Toyota,Aqua,0,Urban,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc","125,000 km","Rs 8,700,000"
https://ikman.lk/en/ad/toyota-prius-30w-3rd-gen-2011-for-sale-colombo,Toyota Prius 2011,"Posted on 23 Aug 3:49 pm, Pannipitiya, Colombo3554views",Toyota,Prius,0,Toyota,2011,Used,Automatic,Saloon,Hybrid,"1,800 cc","190,000 km","Rs 8,775,000"
https://ikman.lk/en/ad/toyota-prius-nhw-20-2012-for-sale-matara,Toyota Prius NHW 20 2012,"Posted on 25 Aug 3:52 pm, Matara City, Matara2135views",Toyota,Prius,0,NHW 20,2012,Used,Automatic,Saloon,Hybrid,"1,500 cc","78,000 km","Rs 7,500,000"
https://ikman.lk/en/ad/toyota-aqua-s-grade-2014-for-sale-kurunegala-54,Toyota Aqua S Grade 2014,"Posted on 15 Sep 2:48 am, Nikaweratiya, Kurunegala4519views",Toyota,Aqua,0,S Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,490 cc","157,602 km","Rs 7,300,000"
https://ikman.lk/en/ad/toyota-voxy-v-1-owner-2014-for-sale-colombo-3,Toyota Voxy V 1 Owner 2014,"Posted on 10 Sep 6:34 pm, Kohuwala, Colombo945views",Toyota,Voxy,0,V 1 Owner,2014,Used,Automatic,MPV,Hybrid,"1,800 cc","182,000 km","Rs 18,250,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-kandy-670,Toyota Aqua 2013,"Posted on 20 Aug 1:34 pm, Kandy City, Kandy1525views",Toyota,Aqua,0,0,2013,Used,Automatic,0,Hybrid,"1,490 cc","78,000 km","Rs 7,400,000"
https://ikman.lk/en/ad/toyota-prius-2014-for-sale-batticaloa-1,Toyota Prius 2014,"Posted on 07 Sep 10:24 am, Batticaloa City, Batticaloa8596views",Toyota,Prius,0,Toyota Prius,2014,Used,Automatic,Saloon,Hybrid,"1,490 cc","89,500 km","Rs 10,300,000"
https://ikman.lk/en/ad/toyota-prius-g-touring-sunroof-2012-for-sale-colombo-2,Toyota Prius G Touring Sunroof 2012,"Posted on 07 Sep 12:18 pm, Kottawa, Colombo2724views",Toyota,Prius,0,G Touring  Sunroof,2012,Used,Automatic,Saloon,Hybrid,"1,790 cc","119,000 km","Rs 11,000,000"
https://ikman.lk/en/ad/toyota-axio-wxb-2016-for-sale-colombo-698,Toyota Axio WXB 2016,"Posted on 15 Aug 4:20 pm, Piliyandala, Colombo1686views",Toyota,Axio,0,WXB,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","135,000 km","Rs 12,700,000"
https://ikman.lk/en/ad/toyota-axio-x-grade-2016-for-sale-colombo-46,Toyota Axio X Grade 2016,"Posted on 24 Sep 1:31 pm, Colombo 4, Colombo1828views",Toyota,Axio,0,X Grade,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","120,000 km","Rs 12,050,000"
https://ikman.lk/en/ad/toyota-prius-2013-for-sale-gampaha-1493,Toyota Prius 2013,"Posted on 14 Aug 10:19 am, Kandana, Gampaha2745views",Toyota,Prius,0,0,2013,Used,Automatic,Saloon,Hybrid,"1,800 cc","120,000 km","Rs 9,650,000"
https://ikman.lk/en/ad/toyota-harrier-2014-for-sale-colombo-309,Toyota Harrier 2014,"Posted on 29 Aug 9:55 am, Malabe, Colombo1977views",Toyota,Harrier,0,0,2014,Used,Automatic,SUV / 4x4,Hybrid,"2,490 cc","141,354 km","Rs 21,900,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-kandy-668,Toyota Aqua 2013,"Posted on 10 Aug 3:47 pm, Katugastota, Kandy1036views",Toyota,Aqua,0,0,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","158,000 km","Rs 7,400,000"
https://ikman.lk/en/ad/toyota-axio-wxb-fielder-2017-for-sale-colombo,Toyota Axio Wxb Fielder 2017,"Posted on 05 Aug 5:03 pm, Piliyandala, Colombo1374views",Toyota,Axio,0,Wxb Fielder,2017,Used,Automatic,0,Hybrid,"1,500 cc","72,000 km","Rs 14,500,000"
https://ikman.lk/en/ad/toyota-aqua-g-grade-2012-for-sale-colombo-1338,Toyota Aqua G Grade 2012,"Posted on 09 Aug 3:42 am, Colombo 7, Colombo6619views",Toyota,Aqua,0,G Grade,2012,Used,Automatic,Hatchback,Hybrid,"1,490 cc","175,000 km","Rs 6,900,000"
https://ikman.lk/en/ad/toyota-harrier-2015-for-sale-kegalle,Toyota Harrier 2015,"Posted on 17 Aug 7:32 am, Kegalle City, Kegalle8956views",Toyota,Harrier,0,Toyota,2015,Used,Automatic,Hatchback,Hybrid,"2,400 cc","140,000 km","Rs 22,000,000"
https://ikman.lk/en/ad/toyota-axio-x-grade-2015-for-sale-colombo-189,Toyota Axio X Grade 2015,"Posted on 31 Jul 4:58 pm, Boralesgamuwa, Colombo2329views",Toyota,Axio,0,X Grade,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","106,000 km","Rs 10,500,000"
